Video_Title,Comment_Text,Comment_Date,Like_Count,Language_Label,Sentiment_Score,Sentiment_Label,Nature_Aligned
Har Din NDS के साथ Strong aur Happy Life | BV Chauhan की Simple Diet Se Badlo Zindagi,how can 8 get in touch with you xhauhan saab,2025-04-11T17:18:56Z,0,English,0.0,Neutral,-1
Har Din NDS के साथ Strong aur Happy Life | BV Chauhan की Simple Diet Se Badlo Zindagi,नमस्ते जी चौहान साहब क्या nds फॉलो करने से fistula ठीक हो सकता है क्या आप से पर्सनल वाट्सअप पर बात हो सकती है ।,2025-04-08T08:46:32Z,0,Hindi,0.0,Neutral,-1
Har Din NDS के साथ Strong aur Happy Life | BV Chauhan की Simple Diet Se Badlo Zindagi,mera dam khulata hai ismein nds chalu kar sakte hain,2025-04-08T06:05:08Z,0,English,0.0,Neutral,-1
Har Din NDS के साथ Strong aur Happy Life | BV Chauhan की Simple Diet Se Badlo Zindagi,sirji mujhe swas phulna inhaler lene may naga ho jaane par excess cough banna left nose ka aksar block hona etc paresaania hai bahut si medicine allopathyic aur homeopathic ki le raha hu in paresanio say nijaat pane kay permanent upchaar batye ham roshni group kay ek sadasya bhi hai dhanyavaad sir,2025-04-08T02:13:48Z,0,English,-0.4404,Negative,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,कभी भी तबीयत खराब हो तो दवाई ना लेकर के सिर्फ एनिमा करना चाहिए।,2025-04-02T12:58:12Z,3,Hindi,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,,2025-05-24T02:31:13Z,0,English,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,chouhan saheb ap ek divya aatma hai parmatma ne apko vishesh karte ke liye bheja hai apka bahut bahut dhanyabad,2025-04-03T01:06:04Z,2,English,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,एनिमा है तो जीवन है। कभी कभी जय हो गुरुजी।,2025-04-02T12:57:08Z,2,Hindi,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,बाकी फलाहार से जीवन में सारी खुशियां ही आती रहेगी।,2025-04-02T12:58:51Z,3,Hindi,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,sir aapne aankhen khol dene wali video dali aaj,2025-04-02T12:46:56Z,3,English,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,sukriya bhai ji ka orr paramatma ka sab atma ka kalayan krne k liye,2025-04-07T05:01:59Z,1,English,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,dhanyawad guruji mja aa gya nds se jindagi jine ka,2025-04-03T08:08:25Z,0,English,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,grateful to bv chauhan for introducing anema,2025-04-04T03:46:05Z,0,English,0.4588,Positive,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,mashaallah baba g nds karte raho sehatmand aor lambi zindagi ka sukh letey raho big thanks to bv chauhan sir ko jinki wajha se lakhon log nirogi jeevan ka laabh le rahe hain allah paak chauhan sahab ko salaamat rakhkhe lambi zindagi dey,2025-04-02T20:54:53Z,1,English,0.4404,Positive,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,thanks guruji for sharing this video it is motivational video for everyone specifically my father whose target is to cross century with happy n healthy life without medicine he is now 93 yrs he does enema daily n is on raw diet my mother also does the same 83 yrs pl bless my parents for their nds life they want to meet our guruji chauhan sir he has come in our life as god,2025-04-03T16:50:36Z,1,English,0.946,Positive,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,kiti koti pranam sir,2025-04-03T16:52:07Z,0,English,0.0,Neutral,1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,sir chauhan ji pranan,2025-06-02T10:46:56Z,0,English,0.0,Neutral,1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,thank you for sharing such wonderful video,2025-04-02T23:59:47Z,0,English,0.8402,Positive,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,prakruti ki jay,2025-04-03T05:14:16Z,0,English,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,,2025-04-28T16:44:20Z,1,English,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,dhanyawad sir,2025-04-03T02:32:10Z,0,English,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,,2025-04-02T18:51:42Z,0,English,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,,2025-04-02T16:21:34Z,0,English,0.0,Neutral,-1
108 साल के बुजुर्ग की सेहत का राज – जीवनभर NDS को किया फॉलो!,हीदी कीवा माराठी मधे मुलाकरा,2025-07-03T05:00:04Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,आपको बारंबार प्रणाम गुरुजी धन्यवाद दुनिया का भला करने के लिए।,2025-04-02T01:08:52Z,3,Hindi,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,pranam guruji,2025-04-01T07:06:57Z,5,English,0.0,Neutral,1
How to Do an Enema Safely at Home | BV Chauhan Explains,thx sir,2026-01-23T04:12:08Z,0,English,0.3612,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,enema lene se bohat sukh milta hai headache sahi hota hai,2025-05-15T02:00:14Z,2,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,pranam guruji aapki video sunkar bahot confidence aata hai aapka bahut bahut dhayavad,2025-04-03T03:16:04Z,1,English,0.5106,Positive,1
How to Do an Enema Safely at Home | BV Chauhan Explains,apka video dekhkar mind positive ho gaya main regular enema loogi,2025-10-02T03:51:27Z,0,English,0.5574,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,wow salute sir satya,2025-11-05T09:06:25Z,0,English,0.5859,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,बी वि चौहान सर आपको बहुत सारी शुभेच्छा । आपका खूब खूब आशीर्वाद । आपका कार्य वो आत्मा की आवाज है। आप मानव कल्याण का बेहतर कार्य कर रहे है। ईश्वर आपको स्वस्थ और आनंदमय रखे। और आप एस ही मानव कल्याण का कार्य करते रहो।,2025-04-05T18:45:15Z,0,Hindi,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,,2025-07-06T16:03:09Z,1,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,pranam charan vandan gurujee aapka bahut bahut shukriya shukriyaa shukriyaa gurujee,2025-04-01T07:22:50Z,1,English,0.0,Neutral,1
How to Do an Enema Safely at Home | BV Chauhan Explains,first viewer,2025-04-01T06:49:15Z,1,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,tq sir,2025-11-05T06:35:31Z,1,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,u saheb namaste,2025-04-01T10:41:36Z,1,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,pranam guruji,2025-10-15T03:15:30Z,0,English,0.0,Neutral,1
How to Do an Enema Safely at Home | BV Chauhan Explains,bahot badhiya jankari bataye hai dhanyawad guruji,2025-08-03T17:09:03Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,the geat,2025-04-01T07:18:30Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,very इफेक्टिव enema,2025-06-12T06:57:25Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,,2025-04-01T07:50:35Z,1,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,thank u for,2025-04-01T10:59:58Z,1,English,0.3612,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,thanks guru jo,2025-04-01T07:36:48Z,1,English,0.4404,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,enema kits,2025-04-01T13:55:16Z,2,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,,2025-06-26T05:35:25Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,,2025-04-01T07:37:24Z,2,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,bhot bdiya guruji,2025-04-02T07:44:00Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,very nice topic cleared thanks,2025-04-26T05:05:32Z,0,English,0.7688,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,pranam sir bahut acchi information aapane di hai sar kya toilet ki seat per baithkar anima liya ja sakta hai main kab se yah janne ki koshish kar rahi hun lekin mujhe kuchh janne ko nahin mil raha hai please,2026-01-30T08:45:11Z,0,English,0.3182,Positive,1
How to Do an Enema Safely at Home | BV Chauhan Explains,6 35 par start h ye kriya,2025-06-05T14:52:53Z,1,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,मैं 10 4 25 से एनिमा ले रहा हूं। बहुत अच्छा महसूस कर रहा हूं। मैं निर्जला उपवास 12बजे तक रहता हूं। इसके बाद बताया गया जूस लेता हूं और इसके बाद फल लेता हूं। अभी तक पूर्ण रूप से राव फूड नहीं लेता हूं। दोपहर और रात में पका हुआ भोजन लेता हूं। बहुत अच्छा लग रहा है। धन्यवाद,2025-04-26T08:55:14Z,1,Hindi,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,राम राम,2025-04-01T14:02:48Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,please make vedio on overcome the cravings of always eating,2025-04-01T16:22:09Z,0,English,0.3182,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,mujhe ibs ki problem bahut purani hai krapya full day diet plan aur sanjeevni ke baare me bata den dhanyabad,2025-10-13T09:00:43Z,0,English,-0.4019,Negative,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,psorisses कैसे ठीक करें,2025-07-19T14:48:34Z,1,Hindi,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,anima kit kitane ka hai sir ji,2026-02-13T14:46:46Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,eisse choti aata bhi saf huti hai keya,2025-12-30T11:15:51Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,b p ni medecine nirjala fast me le sakte hai,2025-11-15T13:44:18Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,will it help the patient who is undergoing dialysis,2025-08-03T13:30:31Z,0,English,0.4019,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,can enema help in reversing dialysis patients plz share some information on this,2025-08-03T13:31:55Z,0,English,0.6369,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,तीन साल से रोज लेना padraha है आपने आप नही होता है,2025-10-09T10:23:23Z,0,Hindi,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,क्या inflammatory myopathy का ईलाज है।,2025-06-11T05:24:24Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,mai enima to use krta hu lekin only 250 ml zada yahni 1 5 l lene dr lagta hai,2025-10-07T17:15:19Z,0,English,0.4588,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,please english also share tjis with the world,2025-05-25T23:49:48Z,0,English,0.5423,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,sir apka mobile do,2025-04-19T02:30:33Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,mi aap ka bataya hua bahut dino se kr raha hu pr taklif km ni ho raha hai sir khun aur massa km he ni ho raha hai,2025-04-26T15:58:21Z,0,English,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,baba ji i love you aap ne 100 sahi bolte hai,2026-01-08T17:33:47Z,0,English,0.6369,Positive,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,हम आखिर क्या प्राकृतिक कर रहे हैं जो प्राकृतिक हैं वो हमने 20 000 सालों से छोड़ा हुआ हैं प्राकृतिक बनने के लिये हमें फिर से गुफा मानव बनना पड़ेगा क्या आप फिर से असभ्य बनना चाहते हैं,2025-05-13T14:56:40Z,0,Hindi,0.0,Neutral,-1
How to Do an Enema Safely at Home | BV Chauhan Explains,,2025-04-02T12:49:06Z,0,English,0.0,Neutral,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,safaye,2025-08-02T02:48:26Z,1,English,0.0,Neutral,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,100 real,2025-08-31T01:51:44Z,1,English,0.0,Neutral,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,nw okar book batao,2025-11-07T16:16:50Z,1,English,0.0,Neutral,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,गुरुजी आपने संजीवनी से जीवन बना दिया जी। कभी कभी लेने से बहुत सही है।,2025-03-27T06:02:52Z,1,Hindi,0.0,Neutral,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,pranaam guru ji,2025-03-27T13:45:53Z,1,English,0.0,Neutral,1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,,2025-03-30T05:01:47Z,1,English,0.0,Neutral,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,please provide all vdo with sub title,2025-03-27T06:27:34Z,1,English,0.3182,Positive,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,,2025-03-29T10:23:02Z,1,English,0.0,Neutral,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,guruji namasthe guruji arthritis b12 spondylitis bishoy mai video banaye please,2025-03-30T04:59:04Z,1,English,0.3182,Positive,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,,2025-03-27T06:43:12Z,1,English,0.0,Neutral,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,guruji cancer bishoy mai video banaye please guruji konsi rog mai rasahar karna hai konsi rog mai chabake fruit salad kha sakthe iss bishoy mai ek video banaye please,2025-03-30T05:01:26Z,1,English,-0.2023,Negative,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,sir ji ap se bat karni ho to kayshe bat ho,2025-03-27T16:03:20Z,1,English,0.0,Neutral,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,guruji namasthe guru ji koye rog ko tik karne ke liye shuru mai lamba nirjala karna chaye yaah detox juice must lena chaye regular,2025-03-30T05:04:53Z,1,English,0.0,Neutral,-1
Easiest way to detox Your Body with Enema | BV Chauhan’s Expert Guide,pranaam guruji,2025-04-04T11:44:07Z,1,English,0.0,Neutral,1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,wow salute sir satya,2025-11-05T14:27:09Z,0,English,0.5859,Positive,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,guru ji me aapki video me add skip nahi karta yah mere taraf se aapko thank you kehne ka tarika hai,2025-05-01T02:50:26Z,0,English,0.3612,Positive,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,prabhu ka koti koti dhanyavaad jo aap jaise guru ka margdarsan mila pranaam guruji dhanyavaad,2025-03-24T03:01:11Z,0,English,0.0,Neutral,1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,सभी रोगोंका रामबाण इलाज nds राम राम,2025-03-23T11:03:11Z,0,Hindi,0.0,Neutral,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,good idea,2025-03-27T16:17:10Z,0,English,0.4404,Positive,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,,2025-05-29T05:03:59Z,0,English,0.0,Neutral,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,thank you sir,2025-03-22T16:00:17Z,0,English,0.3612,Positive,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,sabi roger ka ekkee ilaaj hi,2025-03-22T15:46:44Z,0,English,0.0,Neutral,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,pranam gurujii,2025-03-26T04:43:49Z,0,English,0.0,Neutral,1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,thanks sir,2025-03-23T09:38:07Z,0,English,0.4404,Positive,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,mai nds follow kartien hu mere hair fall nahi hoti,2025-03-26T04:42:18Z,1,English,0.0,Neutral,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,guruji b12 leke video banaye please,2025-03-28T10:57:15Z,0,English,0.3182,Positive,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,fistula ho gaya hai iska kuchh upchar bataiye sir,2025-03-22T15:28:53Z,2,English,0.0,Neutral,-1
बालों का गिरना कैसे रोकें? जानिए BV Chauhan से | Stop Hairfall | NDS,guru ji hard water ki karon jo hair fall hothi hai usko kaise tik karu guruji raw diet mai hoon but hard water ki karon hair fall hothi hai,2025-03-28T11:00:49Z,0,English,-0.2023,Negative,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,er bv chauhan saheb u are doing a great service to the humanity may you live long,2025-05-04T11:56:06Z,0,English,0.6249,Positive,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,,2025-07-07T10:21:08Z,1,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,बहुत सुंदर,2025-07-11T12:47:05Z,0,Hindi,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,,2025-04-30T04:02:47Z,1,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,very good information,2025-03-18T06:31:35Z,1,English,0.4927,Positive,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,om namah shivaya aapko baram baar namaskar charan vandana guru ji health is wealth,2025-03-20T17:17:33Z,0,English,0.4939,Positive,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,प्रणाम गुरुजी आप महान,2025-03-19T13:07:24Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,pranam charan vandan gurujee aapko bahut bahut shukriya gurujee thank you thank you thank you,2025-03-18T12:31:06Z,0,English,0.7579,Positive,1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,thank you sir,2025-03-18T06:51:39Z,1,English,0.3612,Positive,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,,2025-09-06T11:15:19Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,omm shanti thanku,2025-03-21T06:33:06Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,गुरू जी प्रणाम,2025-03-19T02:43:40Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,om shanti pranam guruji,2025-03-18T16:19:37Z,0,English,0.0,Neutral,1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,प्रणाम गुरु जी,2025-03-22T05:58:19Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,,2025-03-19T06:52:04Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,pranam guruji,2025-03-19T07:10:00Z,0,English,0.0,Neutral,1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,pranam guruji,2025-03-18T10:14:06Z,0,English,0.0,Neutral,1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,thank you,2025-03-18T17:13:10Z,0,English,0.3612,Positive,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,thanks,2025-03-18T11:19:21Z,0,English,0.4404,Positive,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,बहुत सुंदर वीडियो बनाया गुरुजी आपने आपको बारंबार प्रणाम है क्योंकि ठीक होने के बाद भी कभी कभी जब हम कुछ उटपटांग खा लेते हैं तो उसको निकालने के लिए भी संजीवनी क्रिया बहुत ही सहज प्रक्रिया है जो हमें अवश्य करनी चाहिए किसी भी दवाई को खाने की जरूरत नहीं पड़ेगी अगर कभी कोई बीमार है तो संजीवनी क्रिया करें उसी से उसको बहुत आराम मिल जाएगा। धन्यवाद गुरुजी,2025-03-18T09:48:21Z,1,Hindi,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,thank u guruji,2025-03-21T02:59:31Z,0,English,0.3612,Positive,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,,2025-03-18T13:33:12Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,,2025-03-20T18:25:12Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,गुरुजी शरीर पूरी तरह डिटॉक्स हो गई है इसका पता कैसे चलेगा,2025-08-17T14:28:45Z,0,Hindi,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,10salse,2025-04-30T04:04:25Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,piles fistula ka passion kaise follow kar sakte hain,2025-03-24T15:24:37Z,0,English,0.4588,Positive,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,good morning sir kya liver cancer thik hota hai nds life style se,2025-06-08T04:17:17Z,0,English,-0.3612,Negative,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,anubhav 10salka,2025-04-30T04:06:08Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,namaste sir ji ak hi pot me kitnabar sanjivani karsakte hai,2025-03-19T09:25:44Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,sir can microbiom killed during anima,2025-05-10T01:01:26Z,0,English,-0.6705,Negative,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,pranam sir ji while taking sanjavne i m not able to intake more than 500ml how to take 1500ml please guide,2025-03-18T13:33:11Z,0,English,0.3182,Positive,1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,guruji anima me kesa pani le sakte he filter ka ya nal ka pani,2025-04-14T06:34:41Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,petme pani baki rheja to pura nahi nikala to kucha nahi hogana,2025-04-14T06:36:37Z,0,English,0.0,Neutral,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,4th stage oral cancer patient kya kare bina allopathy support ke aapke treatment se cure ho sakta hai kya,2025-03-18T14:17:09Z,0,English,-0.4019,Negative,-1
The Science Behind Enema: Does It Really Work? | Can an Enema Improve Digestion? | BV Chauhan,,2025-09-22T05:15:06Z,0,English,0.0,Neutral,-1
American Devotee Discovers India’s Best Detox System – NDS!,adarniy chauhan saheb ko pranam,2025-03-06T06:31:42Z,1,English,0.0,Neutral,1
American Devotee Discovers India’s Best Detox System – NDS!,,2025-03-20T17:57:55Z,0,English,0.0,Neutral,-1
American Devotee Discovers India’s Best Detox System – NDS!,update plz,2025-05-15T13:13:07Z,0,English,0.0772,Positive,-1
American Devotee Discovers India’s Best Detox System – NDS!,dr pranjali ji now you have become a senior homeopathic andhave established a pharmacy far offering best quality services to your viewers with this upgradation your responsibilities have increased and feeling contrants on your time management now you should think over to rearrange your priorities far thatyou are suggested to do some work on editing your vedieos to make them sum and substantive your old vedieos packed with excessive repetion of superflous word dosto it s repetative usenot only distracts the mind of viewers from main topic but makes it unnecessary lengthy irritating and boring also please do some introspection and rearrange your priorities and time management far your your own benefit and viewers mental health it is universal truththat excessof any thing is bad please think over i f your viewers are not fed up hearing your man kee baat in dosto dosto repetion,2025-03-06T07:12:14Z,0,English,-0.0129,Neutral,-1
🔴 सावधान! प्रेग्नेंसी में ये 5 गलतियां पड़ सकती हैं भारी! | NDS By BV Chauhan,gurujii dhanyavaad,2025-03-03T01:42:58Z,2,English,0.0,Neutral,-1
🔴 सावधान! प्रेग्नेंसी में ये 5 गलतियां पड़ सकती हैं भारी! | NDS By BV Chauhan,prnam chohan sab,2025-03-06T04:37:07Z,1,English,0.0,Neutral,-1
🔴 सावधान! प्रेग्नेंसी में ये 5 गलतियां पड़ सकती हैं भारी! | NDS By BV Chauhan,dhanyebad guru jie,2025-03-01T09:41:16Z,1,English,0.0,Neutral,-1
🔴 सावधान! प्रेग्नेंसी में ये 5 गलतियां पड़ सकती हैं भारी! | NDS By BV Chauhan,pranam charan vandan gurujee aapko bahut bahut shukriya gurujee,2025-04-03T07:16:39Z,0,English,0.0,Neutral,1
🔴 सावधान! प्रेग्नेंसी में ये 5 गलतियां पड़ सकती हैं भारी! | NDS By BV Chauhan,नमस्ते गुरु जी,2025-03-12T06:29:12Z,0,Hindi,0.0,Neutral,-1
🔴 सावधान! प्रेग्नेंसी में ये 5 गलतियां पड़ सकती हैं भारी! | NDS By BV Chauhan,nice explanation guruji galat bhranti jo milk doodh ke liye bani hai wo door karke vegan ho kr koi unnatural chiz nahi lenge ye itni choti baat samaj jaaye to sahi me love kush jaise bachhe paane ke liye hume bhi ram siya banenge aur banna bhi padega koi muskil kam nahi bahut sundar guruji dhanyawad,2025-03-03T03:59:04Z,0,English,0.7906,Positive,-1
🔴 सावधान! प्रेग्नेंसी में ये 5 गलतियां पड़ सकती हैं भारी! | NDS By BV Chauhan,,2025-03-12T00:42:45Z,0,English,0.0,Neutral,-1
Game-Changing Seminar in Tanzania by BV Chauhan | Must-Watch!,गुरुजी को प्रणाम ।,2025-09-22T14:08:27Z,0,English,0.0,Neutral,-1
Game-Changing Seminar in Tanzania by BV Chauhan | Must-Watch!,guru ji powerful man,2025-07-28T16:35:35Z,0,English,0.4215,Positive,-1
Game-Changing Seminar in Tanzania by BV Chauhan | Must-Watch!,very nice healthy tips by chauhan sir thanks,2025-02-22T08:43:06Z,3,English,0.839,Positive,-1
